  forking is not supported on this platform

   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-05-21 10:34:23 /images/logo.svg ..................................................................... ~ 5.32ms
  2026-05-21 10:34:23 /favicon.ico ......................................................................... ~ 0.43ms
  2026-05-21 10:34:24 /admin/bookings .......................................................................... ~ 1s
  2026-05-21 10:34:24 /build/assets/app-DHbK4RWE.css ..................................................... ~ 514.47ms
  2026-05-21 10:34:25 /build/assets/app-CasETRYy.js ........................................................ ~ 2.86ms
  2026-05-21 10:34:25 /images/logo.svg ..................................................................... ~ 5.74ms
  2026-05-21 10:34:25 /favicon.ico ......................................................................... ~ 0.39ms
  2026-05-21 10:34:33 /admin/bookings .................................................................... ~ 512.70ms
  2026-05-21 10:34:34 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.52ms
  2026-05-21 10:34:34 /build/assets/app-CasETRYy.js ........................................................ ~ 3.63ms
  2026-05-21 10:34:34 /images/logo.svg ..................................................................... ~ 6.17ms
  2026-05-21 10:34:34 /favicon.ico ......................................................................... ~ 0.30ms
  2026-05-21 10:34:35 /admin/bookings .......................................................................... ~ 1s
  2026-05-21 10:34:35 /build/assets/app-DHbK4RWE.css ..................................................... ~ 518.39ms
  2026-05-21 10:34:36 /build/assets/app-CasETRYy.js ........................................................ ~ 2.37ms
  2026-05-21 10:34:36 /images/logo.svg ..................................................................... ~ 4.59ms
  2026-05-21 10:34:36 /favicon.ico ......................................................................... ~ 0.42ms
  2026-05-21 10:34:37 /admin/bookings .......................................................................... ~ 1s
  2026-05-21 10:34:37 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.79ms
  2026-05-21 10:34:37 /build/assets/app-CasETRYy.js ........................................................ ~ 3.29ms
  2026-05-21 10:34:37 /images/logo.svg ..................................................................... ~ 5.15ms
  2026-05-21 10:34:37 /favicon.ico ......................................................................... ~ 0.47ms
  2026-05-21 10:34:40 /admin/bookings .......................................................................... ~ 1s
  2026-05-21 10:34:40 /build/assets/app-DHbK4RWE.css ..................................................... ~ 518.44ms
  2026-05-21 10:34:41 /build/assets/app-CasETRYy.js ........................................................ ~ 3.35ms
  2026-05-21 10:34:41 /images/logo.svg ..................................................................... ~ 5.47ms
  2026-05-21 10:34:41 /favicon.ico ......................................................................... ~ 0.51ms
  2026-05-21 10:34:56 /admin/bookings .................................................................... ~ 514.11ms
  2026-05-21 10:34:57 /build/assets/app-DHbK4RWE.css ........................................................... ~ 1s
  2026-05-21 10:34:57 /build/assets/app-CasETRYy.js ........................................................ ~ 3.12ms
  2026-05-21 10:34:57 /images/logo.svg ..................................................................... ~ 5.24ms
  2026-05-21 10:34:57 /favicon.ico ......................................................................... ~ 0.52ms
  2026-05-21 10:35:04 /admin/bookings .................................................................... ~ 508.68ms
  2026-05-21 10:35:04 /build/assets/app-DHbK4RWE.css ..................................................... ~ 511.86ms
  2026-05-21 10:35:04 /build/assets/app-CasETRYy.js ........................................................ ~ 3.27ms
  2026-05-21 10:35:04 /images/logo.svg ..................................................................... ~ 5.28ms
  2026-05-21 10:35:04 /favicon.ico ....................................................................... ~ 501.00ms
  2026-05-21 10:35:05 /admin/bookings .................................................................... ~ 512.18ms
  2026-05-21 10:35:05 /build/assets/app-DHbK4RWE.css ..................................................... ~ 514.64ms
  2026-05-21 10:35:06 /build/assets/app-CasETRYy.js ........................................................ ~ 2.63ms
  2026-05-21 10:35:06 /images/logo.svg ..................................................................... ~ 4.29ms
  2026-05-21 10:35:06 /favicon.ico ......................................................................... ~ 0.47ms
  2026-05-21 10:35:08 /admin/bookings/3 ........................................................................ ~ 1s
  2026-05-21 10:35:08 /build/assets/app-DHbK4RWE.css ..................................................... ~ 515.55ms
